Year,Ranking,SongName,ArtistName,URL,Lyrics
2010,95,U&I;,放課後ティータイム,/song/100934/,"キミがいないと何もできないよ
キミのごはんが食べたいよ
もしキミが帰ってきたら
とびっきりの笑顔で抱きつくよ
キミがいないと謝れないよ
キミの声が聞きたいよ
キミの笑顔が見れればそれだけでいいんだよ
キミがそばにいるだけでいつも勇気もらってた
いつまででも一緒にいたい
この気持ちを伝えたいよ
晴れの日にも雨の日も
キミはそばにいてくれた
目を閉じればキミの笑顔輝いてる
キミがいないとなにもわからないよ
砂糖としょうゆはどこだっけ?
もしキミが帰って来たら
びっくりさせようと思ったのにな
キミについつい甘えちゃうよ
キミが優しすぎるから
キミにもらってばかりでなにもあげられてないよ
キミがそばにいることを当たり前に思ってた
こんな日々がずっとずっと
続くんだと思ってたよ
ゴメン今は気づいたよ
当たり前じゃないことに
まずはキミに伝えなくちゃ
「ありがとう」を
キミの胸に届くかな?今は自信ないけれど
笑わないでどうか聴いて
思いを歌に込めたから
ありったけの「ありがとう」
歌に乗せて届けたい
この気持ちはずっとずっと忘れないよ
思いよ　届け"
2010,96,ひと,遊助,/song/104451/,"何にも持ってない僕だけど
1つだけしてやれる事
人生最大のピンチ　笑うまで側にいる
ウソついた事もあるけれど
マジこれだけは心の決め事
四の五の言われても　ろくな事返せねぇが
1人で泣くんじゃねぇ
君のそんな人でいてぇ
Oh Yes　My friend　My family
昔　夢語り合った　オレンジ色の海
お互いの話も聞かずに　気付けば よく三日月に笑われてた
ある日　砂浜で しゃがみ涙こぼす君
降り始めた雨　傘もささずに　ただ横に座り泣き止むのを待った
何を話せばいいのか　わからないから
「この地球(ほし)の屋根　雨漏りしてるのか?」
なんてふざけたら　急に陽がさした
ごめんな
何にも持ってない僕だけど
1つだけしてやれる事
人生最大のピンチ　笑うまで側にいる
ウソついた事もあるけれど
マジこれだけは心の決め事
四の五の言われても　ろくな事返せねぇが
1人で泣くんじゃねぇ
君のそんな人でいてぇ
Oh Yes　My friend　My family
昔 ふと歩いた　凸凹したジャリ道
どっちの夢の方がデカいか　競いながら　ただ励まし合った
あの日　意味もなく　あそこまで「ヨーイドン」ってダッシュ
ふり返ると　君足もつれて　コケた姿見て僕　大爆笑
そこから立ち上がろうとするから　手を差し出すと
「大丈夫」走りだす後ろ姿　カッコ悪いけど ずっと見続けた
ごめんな
何にも持ってない僕だけど
1つだけしてやれる事
人生最大のピンチ 笑うまで側にいる
ウソついた事もあるけれど
マジこれだけは心の決め事
四の五の言われても　ろくな事返せねぇが
1人で泣くんじゃねぇ
君のそんな人でいてぇ
1 2 3　1人で歩くより　二人三脚　けど
4 5 6　四の五の言われても　ろくに返せず　君は
7 8 9　七転び八起きって　苦しんだって
大丈夫　十人十色　僕がいる事　覚えていろ
もしあの頃見た夢が
やぶれて見失っても
今の君が本当の君　そんな君に送るよ
何にも言えない僕だけど
いろんな人に助けられて
2人(共に) 肩組み(歩み)
僕も君もいるよ
La La La…"
2010,97,Silent Bible,水樹奈々,/song/90360/,"泣かないで　側にいるから
受け止めたその手は冷たく
愛-ねつ-のない世界に漂いすぎていたんだ
抱え過ぎた想いは　いつか
君の現実-いま-を締め付けていく
傷ついた記憶さえ　すべて麻痺して
変わるはずないと決めつけて
変わることを恐れていた
運命の連鎖始まる
聖なる夜に輝く深紅の星
それは君が迷わないように
いつも照らしてる　約束の証
どこにいても見守ってる きっと
本当の幸せはある?
目に見えず、留めておけない
不確かなその存在に不安が増してく
重なり続ける淋しさ
埋める為に演じた嘘
作りモノの笑顔にすべて染まった
凍り付いた過去を溶かす
温もりを教えてくれた
君に伝えたいんだ
早く僕を連れ出して　遥か遠く
闇の手の届かないところへ
初めて流れてく優しい涙
胸に抱いて「強くなれ」と願う
ずっと使わなくなってた感情に
触れてくれた君に
もう逃げないと誓うよ
聖なる夜に輝く深紅の星
それは君が迷わないように
いつも照らしてる　約束の証
どこにいても見守ってる　きっと"
2010,98,夫婦一生,北島三郎,/song/88372/,"初めて出逢って　結ばれて
気がつきゃ苦労の　九十九(つづら)坂
時には妻に　時には母に
おまえいりゃこそ　今日がある
夫婦(ふうふ)一生
よろしく頼むよ　これからも
着たきり雀の　あの頃は
裏町こぼれ灯(び)　夢見酒
明日(あした)が見えぬ　暮らしの中で
陰でささえて　くれた奴
夫婦一生
こころで言うのさ　ありがとう
この次この世に　生まれても
やっぱりおまえが　恋女房
しんどい時は　いたわりあって
俺が今度は　尽くすから
夫婦一生
ふたりは道づれ　どこまでも"
2010,99,GAGAGA,SDN48,/song/105345/,"あなたと知り合って　GAGAGA
初めから　GAGAGA
見つめられたままで
私は動けない
街中(まちじゅう)の雑音が
一瞬　消えたように
時はフリーズして
熱くなるハート
ウ! ア! ノムイルンシガン
ダメダメ　ダメダメ　早すぎるわ
クデエデゥソニ ナルカンサアナ
イップスルエダウミョン クンソグロ
言葉を交わさずに　GAGAGA
いきなりの　GAGAGA
女はいつだって
奇跡を求めてる
頭は戸惑って　GAGAGA
それ以上　GAGAGA
本当の気持ちは
どっちかわからない
目を閉じて思ってた
どんな下着だっけ?
キスのその温度で
溶けてゆくモラル
ウ! ア! パジョボリゲッソ
デモデモ　デモデモ　軽すぎるわ
チョグンマンキダリョ サルミョシマルヘジョ
ドゥリジガアナ クンソグロ
あなたと知り合って　GAGAGA
初めから　GAGAGA
見つめられたままで
私は動けない
出会いの確率を　GAGAGA
言い訳に　GAGAGA
成り行き　楽しんで
2人は止まらない
言葉を交わさずに　GAGAGA
いきなりの　GAGAGA
女はいつだって
奇跡を求めてる
頭は戸惑って　GAGAGA
それ以上　GAGAGA
本当の気持ちは
どっちかわからない"
2010,100,Best Friend,西野カナ,/song/89603/,"ありがとう
君がいてくれて本当よかったよ
どんな時だっていつも
笑っていられる
例えば、離れていても 何年経っても
ずっと変わらないでしょ
私たちBest Friend
好きだよ、大好きだよ
こんな遅い時間にゴメンね
一人じゃせっぱつまってきたの
君の声少し聞けたら
がんばれる
何でも打ち明けられる
ママにも言えないことも全部
誰よりも分かってくれる
嬉しい時は自分の事みたいに喜んでくれて
ダメな時はちゃんと叱ってくれる存在
ありがとう
君がいてくれて本当よかったよ
どんな時だっていつも
笑っていられる
例えば、離れていても 何年経っても
ずっと変わらないでしょ
私たちBest Friend
好きだよ、大好きだよ
強がってもすぐにバレてる
へこんでる時は
真っ先にメールくれる優しさに
もう何度も救われて
泣きたい時はおもいっきり泣けばいい
側にいるからって
誰よりも強い味方
そんな君に私は何かしてあげられてるかな？
何かあったらすぐに飛んでくから、絶対
ありがとう
君がいてくれて本当よかったよ
どんな時だっていつも
笑っていられる
例えば、離れていても 何年経っても
ずっと変わらないでしょ
私たちBest Friend
好きだよ、大好きだよ
どんな時も祈っているよ
世界で一番に幸せになってほしい
ありがとう
君がいてくれて本当よかったよ
どんな時だっていつも
笑っていられる
例えば、離れていても 何年経っても
ずっと変わらないでしょ
私たちBest Friend
好きだよ、大好きだよ"
2011,1,フライングゲット,AKB48,/song/117976/,"Na Na Na  Na Na Na  Na Na Na
Na Na Na  Na Na Na  Na Na Na
Na Na Na  Na Na Na  Na Na Na
Na Na Na  Na Na Na  Na Na Na
ギラギラッ　容赦ない太陽が
強火で照りつけるon the beach
自惚れ温度は急上昇
落ち着かないのは真夏の性(さが)だね
2人　目が合えば
なぜか逸らすのに
僕を　またすぐ見る
君って　もしかしてもしかして
フライングゲット
僕は一足先に
君の気持ち
今すぐ手に入れようか
フライングゲット
何か言われる前に
心の内　ビビッと
感じるままに
誰といても(誰といても)
微笑み方で(微笑み方で)
君が僕に恋を恋をしてるのは鉄板
フライングゲット
だから　誰より早く
君のハートのすべて　僕のもの
好きだからラブ・フラゲ!
クラクラッ　動揺した純情で
砂浜　チラ見してたビキニ
告白ウェルカムさ　おいで!
素直にならなきゃ楽しくないぜ!
その目　誘ってる
僕に来てくれと
それが妄想としても
声を掛けてみなきゃ始まらない
フライングゲット
君に空振りしても
当たってくだけろ
あるある　男じゃないか?
フライングゲット
いつも　やるだけやるさ
黙ってみてても　恋は売り切れるよ
勇み足でも(勇み足でも)
一番乗りで(一番乗りで)
僕が君にゾッコンゾッコンなのは無双
フライングゲット
予約　待ってるような
まわりの男たちを出し抜いて
得意げにラブ・フラゲ!
フライングゲット
僕は一足先に
君の気持ち
今すぐ手に入れようか
フライングゲット
何か言われる前に
心の内　ビビッと
感じるままに
誰といても(誰といても)
微笑み方で(微笑み方で)
君が僕に恋を恋をしてるのは鉄板
フライングゲット
だから　誰より早く
君のハートのすべて　僕のもの
好きだからラブ・フラゲ!
Na Na Na  Na Na Na  Na Na Na
Na Na Na  Na Na Na  Na Na Na
Na Na Na  Na Na Na  Na Na Na
Na Na Na  Na Na Na  Na Na Na"
2011,2,Everyday、カチューシャ,AKB48,/song/113465/,"太陽が
昨日より
眩しく照りつけ始めたら
真っ白な
Tシャツに
今すぐ着替えて
君を誘いたい
海沿いの
国道を
まだまだ
空いてるバスに乗り
潮風を
追いかけて
誰よりも早く
夏を探すんだ
心の隣で
同じ景色見ながら
何年間も
僕たちは
友達のままさ
カチューシャ　外しながら
君がふいに振り返って
風の中で微笑むだけで
なぜか何も言えなくなるよ
こんな想っているのに…
カチューシャ　外しながら
長い髪をほどくように
いつのまにか大人になって
僕の手には届かないくらい
もっと　好きになるよ
Everyday, Everyday, Everyday
カチューシャガール
砂浜は
君に似て
思い通りに歩けないよ
寄せる波
避(よ)ける度
2人の足跡
消されてしまった
確かなものなど
何も欲しくはないよ
無邪気な君と
来年も
海に来られたら…
カチューシャしてる君に
僕は　長い恋愛中
同じクラス　出会った日から
きれいになった今日まで　ずっと…
季節　何度巡っても…
カチューシャしてる君に
誰も　誰も　敵わないよ
世界中で一番似合う
髪を留めた天使の輪っか
永遠(とわ)に
変わらないで
君が好きだ
言葉にできないよ
君が好きだ
僕のこの気持ち
君が好きだ
小麦色に灼けるように…
恋はきっと
いつか気づくものさ
Everyday, Everyday, Everyday
カチューシャガール"
2011,3,風は吹いている,AKB48,/song/121031/,"この変わり果てた
大地の空白に
言葉を失って
立ち尽くしていた
何から先に
手をつければいい?
絶望の中に
光を探す
どこかに
神がいるなら
もう一度
新しい世界を
この地に拓かせてくれ
それでも未来へ
風は吹いている
頬に感じる
いのち生命の息吹
それでも私は
強く生きて行く
さあ　たったひとつ
レンガを積むことから始めようか?
記憶の傷口は
瘡蓋(かさぶた)になって
痛みの中に
やさしさを生むんだ
誰から先に
抱きしめればいい?
ぬくもりの中で
夢を語ろう
溢れた
涙の分だけ
何かを
背負わせて欲しいよ
傍観者にはならない
それでも未来へ
愛は続いてる
人と人とが
求め合っている
それでも私は
一歩　歩き出す
そこに忘れられた
希望を拾って
始めようか?
それでも未来へ
風は吹いている
瞳　閉じれば
感じるはずさ
確かに未来へ
風は吹いている
すべて失って
途方に暮れても
確かに私は
ここに存在する
前を塞いでる
瓦礫をどかして
今を生きる
もしも風が
止んでしまっても
風が消えた
世界はないんだ
どんな時も
呼吸をしてるように
今日という日が
そう　つらい一日でも…
できることを
始めようか?"
2011,4,上からマリコ,AKB48,/song/122832/,"年上の君は
自由奔放で
次の行動が
僕にも読めない
人混みの中
急に振り向いて
君は(僕に)キスを
せがんだ
上からマリコ
サディスティックな奴め!
愛の踏み絵みたい
無茶ぶり
何でいきなり?
何で目を閉じる?
君は本気なのか?
Jokeなのか?
歳の差はスリル
まるで観覧車
心　揺らされて
ドキッとするんだ
躊躇(ためら)ってたら
僕を煽るように
君が(そっと)言った
「意気地なし!」
おねだりマリコ
わがままな奴め!
愛を試すような
仕打ち
何で今なの?
何でこの場所で?
君は本気なのか?
Babyか?
シャイなくせして
いたずらっぽく
唇　尖らせる
上からマリコ
サディスティックな奴め!
愛の踏み絵みたい
無茶ぶり
何でいきなり?
何で目を閉じる?
君は本気なのか?
Jokeなのか?
年上の(年上の)
君なのに(君なのに)
誰よりも(誰よりも)
可愛く思える
年上の(年上の)
君なのに(君なのに)
いつだって(いつだって)
僕にはティーンエージャー"
2011,5,桜の木になろう,AKB48,/song/108763/,"春色の空の下を
君は一人で歩き始めるんだ
いつか見た夢のように
描いて来た長い道
制服と過ぎた日々を
今日の思い出にしまい込んで
新しく生まれ変わる
その背中を見守ってる
不安そうに振り向く
君が無理に微笑んだ時
頬に落ちた涙は
大人になるための
ピリオド
永遠の桜の木になろう
そう僕はここから動かないよ
もし君が心の道に迷っても
愛の場所がわかるように立っている
教室の日向の中
クラスメイトと語った未来は
今　君が歩き出した
その一歩目の先にある
満開の季節だけを
君は懐かしんでいてはいけない
木枯らしに震えていた
冬を越えて花が咲く
誰もいない校庭
時に一人　帰っておいで
卒業したあの日の
輝いている君に
会えるよ
永遠の桜の木になろう
スタートの目印になるように
花びらのすべてが散っていても
枝が両手広げながら待っている
誰もみな　胸に押し花のような
決心をどこかに忘れている
思い出して
桜が咲く季節に
僕のことを…
一本の木を…
永遠の桜の木になろう
そう僕はここから動かないよ
もし君が心の道に迷っても
愛の場所がわかるように立っている"
2011,6,Lotus,嵐,/song/109215/,"誰も知らない　知られてはいけない　その瞳の奥　涙を隠してる
夢のように　時間を止めて　悲しみをそっと　眠らせたまま
今でも蘇る記憶は　傷だらけガラスのようで
刻み込まれてる　明日を信じてる
願いを今　この手に　真実を求めて
誰も知らない　物語(ストーリー)始まる
君がいるから　迷うことはない
涙は流さない　その日まで
まだ見ぬ未来を　恐れることはない　目の前にある　世界を信じるだけ
手にしたもの　無くしたもの　全てにきっと　意味があるから
僕らは悲しみに暮れても　喜びに導かれてる
今を生きている　君と歩いてる
忘れないで　いつでも　僕はここにいる
誰も知らない　物語(ストーリー)は続く
全てを懸けて　守るものがある
確かなその思いを　貫いて
過去も未来も　かき混ぜるように
太陽が昇り始めた空へ…
物語(ストーリー)始まる
君がいるから　迷うことはない
長い夜を越えよう
願いを今　この手に　真実を求めて
誰も知らない　物語(ストーリー)始まる
君がいるから　迷うことはない
涙は流さない　その日まで"
2011,7,迷宮ラブソング,嵐,/song/121461/,"生まれる前から　知っていたような
安らぐ君と　不意に出逢った
性格も趣味も　まるで違っていたけど
不器用なくらい　素直な君　眩しかった
もしも　白か黒か　決めた扉　開く日が来ても
曇りのない　思いがもう　鍵をその手に握らせてるよ
たとえば　誰かが君を惑わせ　迷宮に迷い込んでも
僕がきっと　その手を強く　引くよ
未来に続くパズルを　ひとつずつ合わせてゆく
誰よりずっと　輝く君を　僕は知ってるから
いつしか僕らも　平気な顔して
「人並み」紛れ　息ひそめてた
不安な夜を　ふたりいくつも明かした
今こうして　信じるもの　刻みつけて
多分　どんなに遠く　離れてても　波のように届く
不思議なほど　繋がってる　僕ら理由も約束もない
たとえば　どこかで君がつまずき　悔しさに耐えてるなら
僕がきっと　その手を強く　握ろう
霧の中の未来だけど　決して見失わないよ
どんなときでも　真っ直ぐに君を　僕は見てるから
蒼く光る　無数のピース　君を描いてく
生まれる前から　知っていたような…
Always with you
たとえば　誰かが君を惑わせ　迷宮に迷い込んでも
僕がきっと　その手を強く　引くよ
未来に続くパズルを　ひとつずつ合わせてゆく
誰よりずっと　輝く君を　僕は知ってるから"
2011,8,マル・マル・モリ・モリ!,薫と友樹、たまにムック。,http://j-lyric.net/artist/a055301/l025143.html,"(1)
□マル・マル・モリ・モリ みんな食べるよ
ツル・ツル・テカ・テカ 明日も晴れるかな
□ダバデュア ダバジャバ
◆忘れ物するなよ
□ダバデュア ダバジャバ デュア
▲大きくなったらお空に声がとどくかな
□いつまででも一緒だよ!
□マル・マル・モリ・モリ みんな食べるよ
ツル・ツル・テカ・テカ 明日も晴れるかな
△悲しくて泣いていた一人歩く帰り道
▲こんな時ホンワカな
□みんなに会いたいなぁ…
□マル・マル・モリ・モリ おまじないだよ
ツル・ツル・テカ・テカ ニッコリ笑顔
△いちにのさんしでゴマ塩さん
□たくさんだとおいしいね
□マル・マル・モリ・モリ プカ・プカ・オフロ
ツル・ツル・ピカ・ピカ ゴシ・ゴシ・ブラシ
▲みなさんグッナイまた明日
□朝ごはんはなんでしょね?
□ダバデュア ダバジャバ
◆おなか出して寝るなよ
□ダバデュア ダバジャバ デュア
(2)
△大人になっても虹色の夢をえがこうね
□指切りしてテレリンコ
▲お星さまキレイだね 手をつないで願いごと
△たとえ遠くにいても
□心はひとつだよ
□マル・マル・モリ・モリ シアワセ元気
テク・テク・トコ・トコ 前に進むよ
△いちにのさんしでホームラン
□愛がいっぱいランドセル
□マル・マル・モリ・モリ 大きくなるよ
ドキ・ドキ・ワク・ワク ドアを開けるよ
▲みなさんしっかりまた明日
□もっとステキな日になる
□大好きだよ!!!
▲マル・マル・モリ・モリ さあ歌いましょう!
△ツル・ツル・テカ・テカ ニッコリ笑顔
▲いちにのさんしで △ゴマ塩さん
□たくさんだとおいしいね
□マル・マル・モリ・モリ プカ・プカ・オフロ
ツル・ツル・ピカ・ピカ ゴシ・ゴシ・ブラシ
▲みなさんグッナイまた明日
□朝ごはんはなんでしょね?
いつもいつもありがとう!
□ダバデュア ダバジャバ デュビデュバ
ダバデュア ダバジャバ デュア
◆よく出来ました!
▲→薫
△→友樹
◆→ムック
□→二人"
2011,9,パレオはエメラルド,SKE48,/song/116642/,"深い海の底に
珍しい魚を見つけたみたいに
この胸の片隅
初めてのときめき感じたんだ
太陽は教えてくれる
燃え上がる情熱の季節を…
パレオはエメラルド
腰に巻いた夏
海の色を映してる
パレオはエメラルド
潮風の中で
大人になった少女よ
昨日 (昨日) までと (までと)
どこか (どこか) 違うね
僕は君に恋をしてしまった
海流の島々は
まだ誰も知らない進化に溢れる
妹のようだと
思ってた心の窓が開(あ)いた
ロマンスはいつも突然
輝いた愛しさに気づいた
はっとするエメラルド
目を奪われて行く
知らなかった美しさ
はっとするエメラルド
イノセンスな瞬間(とき)
微笑むだけの少女よ
黒い (黒い) 瞳 (瞳)
何を (何を) 望むの?
僕はここをずっと動けないよ
パレオはエメラルド
腰に巻いた夏
海の色を映してる
パレオはエメラルド
潮風の中で
大人になった少女よ
世界 (世界) 中で (中で)
一番 (一番) キレイだ
僕は
君に
恋をしてしまった"
2011,10,Everybody Go,Kis-My-Ft2,/song/117513/,"この時代のチャンピオンさぁ　掴めNo.1
3 2 1 GO
カモン　カモン　カモン　Everybody Go!
上がってGO GO!　超盛ってPEACE PEACE!
慣れあい じゃれあい　気分上々!
ヤバイ時代なの?　どの変がSOSO!
愛を語れば気分はgood job!
俺達の情熱で　明日を飾りにいこうぜ
ノリにのっかってGO　Everyday
3 2 1 GO
この時代のチャンピオンさぁ　掴めNo.1
ため息よ歓声に変われ!!　オオー
気まぐれに　過ぎていく　今しかない時間を
さぁカモンカモンカモン　Everybody Go!
How about you?調子どう?　このまま今夜どう?
肩までかかる髪をなびかして
ヤバイ、ギミックで　ぶっ飛んだモーション
マジ熱いから始まる衝動
誤解されやすいけど　俺達もバカじゃないんだよ
力いっぱい生きてるだけ
3 2 1 GO
この時代のチャンピオンさぁ　掴めNo.1
いつもハートは燃えたままさ　オオー
笑い声　風船に　詰め込んで飛ばそう
さぁカモン　カモン　カモン　Everybody Go!
俯いたってさ　何も変わらない
高く空を見上げて
この時代はチャンピオンを　待っているのさ
もしかしたら君かもしれない　オオー
この時代のチャンピオンさぁ　掴めNo.1
ため息よ歓声に変われ!!　オオー
悩んだり　怒ったり　泣いちゃったりしながら
さぁカモン カモン カモン　Everybody Go!
Everybody Go!"
2011,11,オキドキ,SKE48,/song/121498/,"愛があれば　okey-dokey
どんなつらいことでも
きっと何とかなるよ
(大丈夫)
愛があれば　okey-dokey
頬に落ちた涙も
そっと拭ってくれる
信じようぜ
この世界には
こんなに人がいるんだ
Don't worry !　誰かが
Don't worry !　助けてくれるさ
もし　君が悲しみに
心　折れそうならば
まわりを見回してごらん
大した奴いなくたって
いい加減な奴も
(親身になって)
頼りない奴も
(真剣な顔で)
ほら
世の中って
捨てたもんじゃない
いい話もあるよ
(泣くんじゃねえ)
友がいれば　okey-dokey
凹みそうになったら
弱音
吐いてしまえよ
(楽になる)
友がいれば　okey-dokey
一人きりじゃないんだ
もっと
甘えていい
(立ち直れ！)
さあ　ちょっぴり休もう！
いいチャンスじゃないか！
Do it !　その後で
Do it !　立ち直ってみろ！
大抵の
トラブルなんて
何とかなるものさ
WOW WOW WOW WOW
愛があれば　okey-dokey
どんなつらいことでも
きっと何とかなるよ
(大丈夫)
愛があれば　okey-dokey
頬に落ちた涙も
そっと拭ってくれる
信じようぜ
この世界には
こんなに人がいるんだ
Don't worry !　誰かが
Don't worry !　助けてくれるさ
友がいれば　okey-dokey
凹みそうになったら
弱音
吐いてしまえよ
(楽になる)
友がいれば　okey-dokey
一人きりじゃないんだ
もっと
甘えていい
(立ち直れ！)
さあ　ちょっぴり休もう！
いいチャンスじゃないか！
Do it !　その後で
Do it !　立ち直ってみろ！"
2011,13,オーマイガー!,NMB48,http://j-lyric.net/artist/a0555ea/l0267ee.html,"部活帰りで油断していた
汗にまみれたジャージの上下
商店街で買ったコロッケ
ハフハフハフって頬張ってた
ふいに誰かから
声を掛けられて
振り返ったその瞬間
オーマイガー!
だってだってあなたがいた
(片想い中)
よりによって
こんな状況で…
だってだって女の子だもん
(Bad timing)
可愛い私で会いたかったのに…
夕陽の中で微笑むあなた
いつものような爽やか路線
ぺたっとした髪　変なピンどめ
今の私はすっぴん路線
恋をする方は
後悔ばかりで
自信なんか持てないよ
オーマイガー!
ずっとずっと反省会
(ショックだわ)
こんな格好で
会っちゃうなんて
ずっとずっと大好きなのに…
(大失敗)
よそいきの顔で会いたかったのに…
オーマイガー!
だってだってあなたがいた
(片想い中)
よりによって
こんな状況で…
だってだって女の子だもん
(Bad timing)
可愛い私で会いたかったのに…
あなたが笑う
「君らしくて　君らしくて
君らしくて　好きさ」"
2011,14,Rising Sun,EXILE,/song/117174/,"So, Rising Sun 陽はまたのぼってゆく
So, Rising Sun 夜明けはそばに来てる
その光がここから　どこまでも広がってく‥‥
So, Rise, Rising Sun
どんな暗い　闇の中でも
明けない夜はないと　信じて
未来のため　何かを感じてる
先が見えない　旅だとしても
この鼓動が　止まる日まで
決してあきらめないと　誓おう　そう今
So, Rising Sun 陽はまたのぼってゆく
So, Rising Sun 夜明けはそばに来てる
その光がここから　どこまでも広がってく‥‥
So, Rise, Rising Sun
どんな長い道だとしても
いつかたどりつけるはず
確実に歩いてく　この足で
同じことのくり返しでも
その意味や深さは違う
決して無駄じゃないと思える　さぁ行こう
この One Way Road 後戻りはしないよ
この One Way Road 一枚の片道切符
その想いが少しずつ　どこまでも広がってく
この One, One Way Road
一人で崩れそうな夜は
目を閉じて　感じてみる
So, Rising Sun 陽はまたのぼってゆく
So, Rising Sun 夜明けはそばに来てる
その光がここから　どこまでも広がってく‥‥
So, Rise, Rising Sun"
2011,14,いつかきっと…,EXILE ATSUSHI,/song/117173/,"いつか悲しい思いに
向き合えずに 一人だけで
不安になるそんな夜は
そっと胸に手をあて
心の中 その深くで
なにかが 目覚めていく
きっと僕は 強くなれる
誰かが光失って
涙がそっと溢れて
自分の無力さを感じて
それでも何か少しだけ
分けてあげたい思いが
優しさになって身体中を
めぐってく…
いつか微かに見えた
あの光を見失って
また必死に探している
だから僕は 歌い続ける
もしもすべてを失って
涙で前が見えなくて
ひとりの孤独さを感じて
すべてのことが嫌になって
生きてることの意味さえも
わからなくなることがあっても
いつかきっと…
いつかきっと…
あの空の彼方
見え始める日が
必ず 来るはず
幸せの意味探して
何度も明日を信じて
それでもくじけそうになるけど
僕の中のすべてが
終わりを告げるその日まで
あきらめないことを
今誓おう
いつかきっと…
その日まで
いつかきっと…"
2011,15,OVER,Hey!Say!JUMP,/song/115298/,"共に共に歩いていこう　共に共に
近頃元気　ないじゃん　Over　悩みだらけで　「疲れてんだよ　Over」
俺でいいなら　聞くけど　Over　いつもの場所に　7時で　Over
家族、担任　おざなり　Over
読めない明日の風の行き先　気持ち折れる自分の後先　Over
みんなそう　俺だってそうさ　Over　溢れた　涙は　無駄にすんな
Future もっと感じたい　Future もっと信じたい　Future もっと見上げたい
ピンチはチャンスなんだ My friend　フラついてんなら Stand by you
ピンボケ未来なんて Good-Bye　ほら光が見えたよ　悲しみ It's Over
授業中だぞ　泣くなよ　Over　だって彼女に　「振られたんだ　Over」
俺でいいなら　聞くけど　Over　放課後、話　聞いてよ　Over
誰か笑えば　誰か泣いて　Over　光と影に　分かれる　Over
そんなもんだ　俺だってそうさ　Over　溢れる　涙は　紙一重
Future もっと感じたい　Future もっと信じたい　Future もっと見上げたい
ピンチはチャンスなんだ My friend　フラついてんなら Stand by you
ピンボケ未来なんて Good-Bye　ほら光が見えたよ　悲しみ It's Over
ボクラハ・イツデモ・デキナイ・コトナド・ヒトツモ・ナイノサ
そう、未来が待っている
俺はいつでも味方だから
with you
ピンチはチャンスなんだ My friend　フラついてんなら Stand by you
ピンボケ未来なんて Good-Bye　ほら光が見えたよ　そうさ
ピンチはチャンスなんだ My friend　フラついてんなら Stand by you
ピンボケ未来なんて Good-Bye　ほら光が見えたよ　悲しみ It's Over
共に共に歩いていこう　共に共に歩んでいこう
共に共に歩いていこう
It's Over.　Love is Over."
2011,16,Why?(Keep Your Head Down),東方神起,/song/107878/,"keep your head down! U-know time
(Max)
you know what time it is?
this is return of the king!
その　冗談なら嘘だと言ってくれ
サヨナラもなく背を向けるの?
君がいない　もっと　わかり合えたのに
なんで?　なんで?　なんで?　どうかしてるよ
(love again)　今　君の love again
(baby love again)　真実の love again
(I keep it low I keep it low)　誰が書いたシナリオ?
(keep your head down!)
綺麗な君に触れたら冷たく棘が刺さる
(keep your head down!)
あの日の僕らが遠くなるよ
(why?)　愛した方が罪か
(why?)　苦しむ方の罰か
(why?)　答えを探してる
(why?)　悪夢から醒めてほしいよ
(why?)　時間が戻せるのなら
(why?)　もう一度笑顔になって
Yo.　なんで?ねぇなんでなの?　勘違い無駄な抵抗
さんざん守れとか　もうそれこそ一方通行
世界が何て言ったって同じあの日の夢を見ていこう
Now I'm just chillin' Feel like I'm healing
奪われたなら奪い返すよ
このままでひきさがれるはずがない
目には目を　愛には愛の罠
強く強く強く　感じるほどに
こんな運命じゃない　悲しすぎる
誰かに抱かれてるなら　Go Baby
(keep your head down!)
涙のかけらも　この指先まで　君のものさ
(keep your head down!)
何度も哀しみにナイフを刺す
(why?)　愛した方が罪か
(why?)　苦しむ方の罰か
(why?)　答えを探してる
(why?)　悪夢から醒めてほしいよ
(why?)　時間が戻せるのなら
(why?)　もう一度笑顔になって
寝ても覚めてもナンダカンダああだこうだ
ウザいって逃げるな　今度はいいかげんにしろ
わがままそのまま返していいのかい?
(why? why? why?)　汚れた心はクリスタルだったのに
曲がりくねった愛ならいらない空っぽになった
始まった未来待ちイライラしたのは終わりにするんだ
これきりだ　君もうまくやれ
(why? why? why?)　今より今より　いつかはきっと笑うんだ ha ha
(why?)　why?
(why?)　愛す憎むそれは裏表
(why?)　夜は命果て　蘇るさ
(why?)　光を失くしたまま
(why?)　君はどこにいるの?
(why?)　遙か僕を見届けて　yeah
(keep your head down!)
深い傷痕が　やがて消えるまで　夢を見るんだ
(keep your head down!)
深い傷痕が　声に変わるまで　信じる明日"
